Node,NumThreads,Load,Algorithm,Time
D,8,100,Algoritmo_3, 0.000880 

D,8,100,Algoritmo_3, 0.000923 

D,8,100,Algoritmo_3, 0.000886 

D,8,100,Algoritmo_3, 0.000858 

D,8,100,Algoritmo_3, 0.000862 

D,8,100,Algoritmo_3, 0.000891 

D,8,100,Algoritmo_3, 0.000966 

D,8,100,Algoritmo_3, 0.001295 

D,8,100,Algoritmo_3, 0.000980 

D,1,200,Algoritmo_1, 0.020861 

D,1,200,Algoritmo_1, 0.020824 

D,1,200,Algoritmo_1, 0.020541 

D,1,200,Algoritmo_1, 0.020668 

D,1,200,Algoritmo_1, 0.020562 

D,1,200,Algoritmo_1, 0.020533 

D,1,200,Algoritmo_1, 0.020560 

D,1,200,Algoritmo_1, 0.020592 

D,1,200,Algoritmo_1, 0.020565 

D,1,200,Algoritmo_1, 0.020528 

D,1,200,Algoritmo_1, 0.020537 

D,1,200,Algoritmo_1, 0.020533 

D,1,200,Algoritmo_1, 0.020519 

D,1,200,Algoritmo_1, 0.020567 

D,1,200,Algoritmo_1, 0.020840 

D,1,200,Algoritmo_1, 0.020530 

D,1,200,Algoritmo_1, 0.020535 

D,1,200,Algoritmo_1, 0.020596 

D,1,200,Algoritmo_1, 0.020525 

D,1,200,Algoritmo_1, 0.020561 

D,1,200,Algoritmo_1, 0.020548 

D,1,200,Algoritmo_1, 0.020534 

D,1,200,Algoritmo_1, 0.020535 

D,1,200,Algoritmo_1, 0.020632 

D,1,200,Algoritmo_1, 0.020543 

D,1,200,Algoritmo_1, 0.020578 

D,1,200,Algoritmo_1, 0.020558 

D,1,200,Algoritmo_1, 0.020550 

D,1,200,Algoritmo_1, 0.026268 

D,1,200,Algoritmo_1, 0.026933 

D,1,200,Algoritmo_1, 0.024080 

D,1,200,Algoritmo_1, 0.026171 

D,1,200,Algoritmo_1, 0.021208 

D,1,200,Algoritmo_1, 0.020620 

D,1,200,Algoritmo_1, 0.020578 

D,1,200,Algoritmo_1, 0.020536 

D,2,200,Algoritmo_1, 0.013888 

D,2,200,Algoritmo_1, 0.010691 

D,2,200,Algoritmo_1, 0.010344 

D,2,200,Algoritmo_1, 0.010908 

D,2,200,Algoritmo_1, 0.015535 

D,2,200,Algoritmo_1, 0.017079 

D,2,200,Algoritmo_1, 0.010729 

D,2,200,Algoritmo_1, 0.010407 

D,2,200,Algoritmo_1, 0.010350 

D,2,200,Algoritmo_1, 0.010353 

D,2,200,Algoritmo_1, 0.010357 

D,2,200,Algoritmo_1, 0.010415 

D,2,200,Algoritmo_1, 0.010347 

D,2,200,Algoritmo_1, 0.010347 

D,2,200,Algoritmo_1, 0.010339 

D,2,200,Algoritmo_1, 0.010395 

D,2,200,Algoritmo_1, 0.010330 

D,2,200,Algoritmo_1, 0.018687 

D,2,200,Algoritmo_1, 0.020080 

D,2,200,Algoritmo_1, 0.018951 

D,2,200,Algoritmo_1, 0.015155 

D,2,200,Algoritmo_1, 0.010349 

D,2,200,Algoritmo_1, 0.010468 

D,2,200,Algoritmo_1, 0.010437 

D,2,200,Algoritmo_1, 0.010351 

D,2,200,Algoritmo_1, 0.010350 

D,2,200,Algoritmo_1, 0.010346 

D,2,200,Algoritmo_1, 0.010322 

D,2,200,Algoritmo_1, 0.010329 

D,2,200,Algoritmo_1, 0.010331 

D,2,200,Algoritmo_1, 0.010330 

D,2,200,Algoritmo_1, 0.010356 

D,2,200,Algoritmo_1, 0.010432 

D,2,200,Algoritmo_1, 0.010421 

D,2,200,Algoritmo_1, 0.010577 

D,2,200,Algoritmo_1, 0.010561 

D,4,200,Algoritmo_1, 0.012117 

D,4,200,Algoritmo_1, 0.012464 

D,4,200,Algoritmo_1, 0.011067 

D,4,200,Algoritmo_1, 0.012771 

D,4,200,Algoritmo_1, 0.009687 

D,4,200,Algoritmo_1, 0.005954 

D,4,200,Algoritmo_1, 0.005981 

D,4,200,Algoritmo_1, 0.005968 

D,4,200,Algoritmo_1, 0.005625 

D,4,200,Algoritmo_1, 0.005979 

D,4,200,Algoritmo_1, 0.006010 

D,4,200,Algoritmo_1, 0.011828 

D,4,200,Algoritmo_1, 0.008847 

